"Plot","releve_nr","Fys_geo_regio","Jaar","Dagnummer","Pq_grootte","pH-H20","ORG_STOF","C/N","N_totaal","P_totaal","K_CaCl2","Amerikaanse eik","Asperge_Liggende asperge","Bevertjes","Bochtige smele","Bosaardbei","Bosanemoon","Brede stekelvaren","Brede wespenorchis_Duinwespenorchis","Dalkruid","Duizendblad","Eenarig wollegras","Engels raaigras","Es","Gestreepte witbol","Gevlekte orchis_Bosorchis","Gewone dophei","Gewone vogelkers","Gewoon kweldergras","Gewoon reukgras","Grote brandnetel","Hazelaar","Hulst","Jakobskruiskruid_Duinkruiskruid","Kleine ratelaar","Kleine veenbes","Kleine zonnedauw","Knolboterbloem","Kraaihei","Kruipwilg","Moeraswespenorchis","Muurpeper","Parnassia","Peen","Pitrus","Ratelpopulier","Ruwe berk","Ruwe smele","Slanke sleutelbloem","Smalle stekelvaren","Spaanse aak","Struikhei","Tengere rus","Tweerijige zegge","Veenpluis","Watermunt","Wilde gagel","Witte klaverzuring","Zachte berk","Zandstruisgras","Zoete kers","Zomereik","X","Y","naam","lmf_indeling","bodemgebruik","OMSCHRIJVI"
"nh0910",NA,"lvh",2018,187,100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,-27.208,32.836,"Noord-Holland","lvh","Bos","Veen"
"nh0911",NA,"lvh",2018,187,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.984,32.746,"Noord-Holland","lvh","Landbouw en overig agrarisch","Veen"
"nh0912",NA,"lvh",2018,186,16,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.348,32.266,"Noord-Holland","lvh","Landbouw en overig agrarisch","Veen"
"nh0913",NA,"lvh",2018,187,20,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-25.115,29.42,"Noord-Holland","lvh","Landbouw en overig agrarisch","Veen"
"nh0914",NA,"zkm",2018,187,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.526,29.421,"Noord-Holland","zkm","Landbouw en overig agrarisch","Zware klei"
"nh0915",NA,"lvh",2018,187,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.468,29.407,"Noord-Holland","lvh","Landbouw en overig agrarisch","Veen"
"nh0916",NA,"lvh",2018,172,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.514,27.944,"Noord-Holland","lvh","Nat natuurlijk terrein","Bebouwing, enz"
"nh0917",NA,"lvh",2018,172,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-23.386,28.052,"Noord-Holland","lvh","Nat natuurlijk terrein","Bebouwing, enz"
"nh0918",NA,"lvh",2018,172,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-23.683,28.141,"Noord-Holland","lvh","Nat natuurlijk terrein","Veen"
"nh0919",NA,"zkm",2018,176,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-46.155,44.958,"Noord-Holland","zkm","Landbouw en overig agrarisch","Veen"
"nh0920",NA,"zkm",2018,176,75,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.576,44.81,"Noord-Holland","zkm","Landbouw en overig agrarisch","Lichte zavel"
"nh0921",NA,"lvh",2018,176,15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.186,43.977,"Noord-Holland","lvh","Nat natuurlijk terrein","Veen"
"nh0922",NA,"lvh",2018,176,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.215,43.815,"Noord-Holland","lvh","Landbouw en overig agrarisch","Veen"
"nh0923",NA,"lvh",2018,191,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-44.481,43.936,"Noord-Holland","lvh","Nat natuurlijk terrein","Water"
"nh0924",NA,"zkm",2018,191,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.603,43.359,"Noord-Holland","zkm","Landbouw en overig agrarisch","Zware klei"
"nh0925",NA,"lvh",2018,194,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.957,32.975,"Noord-Holland","lvh","Landbouw en overig agrarisch","Zware klei"
"nh0926",NA,"lvh",2018,194,12,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.622,33.868,"Noord-Holland","lvh","Landbouw en overig agrarisch","Zware klei"
"nh0927",NA,"lvh",2018,191,16,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.427,14.957,"Noord-Holland","lvh","Water","Veen"
"nh0928",NA,"lvh",2018,191,24,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.414,15.011,"Noord-Holland","lvh","Recreatie","Veen"
"nh0929",NA,"lvh",2018,191,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.41,15.114,"Noord-Holland","lvh","Landbouw en overig agrarisch","Veen"
"nh0930",NA,"zkz",2018,185,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.331,16.349,"Noord-Holland","zkz","Landbouw en overig agrarisch","Zware klei"
"nh0931",NA,"zkz",2018,191,225,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-39.094,16.638,"Noord-Holland","zkz","Bos","Zware zavel"
"nh0932",NA,"zkz",2018,185,225,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-22.061,19.296,"Noord-Holland","zkz","Bos","Bebouwing, enz"
"nh0934",NA,"lvh",2018,185,80,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.225,18.766,"Noord-Holland","lvh","Hoofdweg","Veen"
"nh0935",NA,"lvh",2018,185,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-24.337,19.901,"Noord-Holland","lvh","Landbouw en overig agrarisch","Veen"
"nh0936",NA,"duo",2018,183,4,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56.109,30.543,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0937",NA,"duo",2018,183,4,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55.663,29.967,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0938",NA,"duo",2018,183,100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55.11,30.266,"Noord-Holland","duo","Bos","Zand"
"nh0939",NA,"duo",2018,197,4,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54.355,30.243,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0940",NA,"duo",2018,184,100,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-54.308,30.647,"Noord-Holland","duo","Bos","Zand"
"nh0941",NA,"duo",2018,184,4,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-53.413,29.337,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0942",NA,"duo",2018,184,143,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-53.182,29.326,"Noord-Holland","duo","Bos","Zand"
"nh0944",NA,"lvh",2018,191,100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-18.908,15.866,"Noord-Holland","lvh","Bos","Water"
"nh0945",NA,"lvh",2018,190,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-18.906,15.16,"Noord-Holland","lvh","Nat natuurlijk terrein","Water"
"nh0946",NA,"lvh",2018,190,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-17.498,15.228,"Noord-Holland","lvh","Nat natuurlijk terrein","Water"
"nh0947",NA,"lvh",2018,190,100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-17.599,15.662,"Noord-Holland","lvh","Bos","Water"
"nh0948",NA,"lvh",2018,190,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-17.422,15.77,"Noord-Holland","lvh","Nat natuurlijk terrein","Water"
"nh0949",NA,"duo",2018,184,4,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.683,29.763,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0950",NA,"duo",2018,184,20,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-52.642,28.77,"Noord-Holland","duo","Water","Zand"
"nh0951",NA,"duo",2018,190,4,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55.695,32.399,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0953",NA,"duo",2018,190,16,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54.168,33.368,"Noord-Holland",NA,"Droog natuurlijk terrein","Bebouwing, enz"
"nh0954",NA,"duo",2018,190,6,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55.222,34.326,"Noord-Holland",NA,"Bebouwd","Bebouwing, enz"
"nh0955",NA,"lvh",2018,194,12,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-40.586,15.03,"Noord-Holland","lvh","Nat natuurlijk terrein","Veen"
"nh0956",NA,"lvh",2018,194,100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-40.465,14.922,"Noord-Holland","lvh","Bos","Veen"
"nh0957",NA,"duo",2015,196,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53.264,42.072,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0958",NA,"duo",2015,196,100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-52.06,42.292,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0958B",NA,"duo",2018,199,100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-52.06,42.292,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0959",NA,"duo",2015,196,8,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.408,42.595,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0960",NA,"duo",2018,199,96,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-52.204,43.086,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0961",NA,"duo",2015,196,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.424,43.312,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0961B",NA,"duo",2018,199,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.424,43.312,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0962",NA,"duo",2011,185,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.488,44.049,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0963",NA,"duo",2007,212,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.507,44.351,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0963B",NA,"duo",2018,194,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.507,44.351,"Noord-Holland","duo","Droog natuurlijk terrein","Zand"
"nh0964",NA,"zkz",2018,193,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.437,15.246,"Noord-Holland","zkz","Landbouw en overig agrarisch","Lichte klei"
"nh0965",NA,"zkz",2018,193,30,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.97,14.191,"Utrecht","zkz","Hoofdweg","Lichte klei"
"nh0966",NA,"zkz",2018,193,100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.249,14.967,"Noord-Holland","zkz","Landbouw en overig agrarisch","Zware klei"
"nh0967",NA,"zkz",2018,193,20,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-21.756,14.07,"Noord-Holland","zkz","Landbouw en overig agrarisch","Water"
"nh0968",NA,"riv",2018,193,20,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-23.846,13.406,"Noord-Holland","riv","Hoofdweg","Zware klei"
"nh0969",NA,"hzv",2018,204,25,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-13.897,10.208,"Noord-Holland","hzv","Droog natuurlijk terrein","Zand"
"nh0970",NA,"hzv",2018,186,16,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-12.548,10.248,"Noord-Holland","hzv","Droog natuurlijk terrein","Zand"
"nh0971",NA,"duw",2018,201,16,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.85,96.682,"Noord-Holland","duw","Droog natuurlijk terrein","Water"
"nh0972",NA,"duw",2018,201,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.26,97.223,"Noord-Holland","duw","Droog natuurlijk terrein","Zand"
"nh0973",NA,"duw",2018,201,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-45.044,97.722,"Noord-Holland","duw","Nat natuurlijk terrein","Moerig op zand"
"nh0974",NA,"duw",2018,201,200,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-44.394,97.342,"Noord-Holland","duw","Droog natuurlijk terrein","Zand"
"nh0975",NA,"duw",2018,201,100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-44.465,97.39,"Noord-Holland","duw","Nat natuurlijk terrein","Zand"
"nh0976",NA,"duw",2018,200,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.383,109.942,"Noord-Holland","duw","Droog natuurlijk terrein","Zand"
"nh0977",NA,"duw",2018,200,225,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.421,110.09,"Noord-Holland","duw","Landbouw en overig agrarisch","Zand"
"nh0978",NA,"duw",2018,200,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.31,110.36,"Noord-Holland","duw","Droog natuurlijk terrein","Zand"
"nh0979",NA,"duw",2007,199,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.316,111.453,"Noord-Holland","duw","Recreatie","Zand"
"nh0980",NA,"duw",2018,200,225,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-35.242,110.645,"Noord-Holland","duw","Bos","Zand"
"nh0981",NA,"duw",2018,200,16,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.815,102.292,"Noord-Holland","duw","Droog natuurlijk terrein","Zand"
"nh0982",NA,"duw",2011,221,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-43.047,102.609,"Noord-Holland","duw","Droog natuurlijk terrein","Zand"
"nh0983",NA,"duw",2018,200,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.98,102.285,"Noord-Holland","duw","Droog natuurlijk terrein","Zand"
"nh0984",NA,"duw",2018,226,100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-41.632,105.734,"Noord-Holland","duw","Bos","Zand"
